id,dt,target
2fe704a610,8,42.7167
2fe704a610,9,42.7167
2fe704a610,10,42.7167
2fe98face8,1,24.2476
2fe98face8,2,24.2476
2fe98face8,3,24.2476
2fe98face8,4,24.2476
2fe98face8,5,24.2476
2fe98face8,6,24.2476
2fe98face8,7,24.2476
2fe98face8,8,24.2476
2fe98face8,9,24.2476
2fe98face8,10,24.2476
2fead30517,1,57.922900000000006
2fead30517,2,57.922900000000006
2fead30517,3,57.922900000000006
2fead30517,4,57.922900000000006
2fead30517,5,57.922900000000006
2fead30517,6,57.922900000000006
2fead30517,7,57.922900000000006
2fead30517,8,57.922900000000006
2fead30517,9,57.922900000000006
2fead30517,10,57.922900000000006
2fec73f205,1,19.2927
2fec73f205,2,19.2927
2fec73f205,3,19.2927
2fec73f205,4,19.2927
2fec73f205,5,19.2927
2fec73f205,6,19.2927
2fec73f205,7,19.2927
2fec73f205,8,19.2927
2fec73f205,9,19.2927
2fec73f205,10,19.2927
2ff2a721fa,1,3.3034
2ff2a721fa,2,3.3034
2ff2a721fa,3,3.3034
2ff2a721fa,4,3.3034
2ff2a721fa,5,3.3034
2ff2a721fa,6,3.3034
2ff2a721fa,7,3.3034
2ff2a721fa,8,3.3034
2ff2a721fa,9,3.3034
2ff2a721fa,10,3.3034
2ffb3371ba,1,27.065499999999997
2ffb3371ba,2,27.065499999999997
2ffb3371ba,3,27.065499999999997
2ffb3371ba,4,27.065499999999997
2ffb3371ba,5,27.065499999999997
2ffb3371ba,6,27.065499999999997
2ffb3371ba,7,27.065499999999997
2ffb3371ba,8,27.065499999999997
2ffb3371ba,9,27.065499999999997
2ffb3371ba,10,27.065499999999997
2ffb714522,1,25.759499999999996
2ffb714522,2,25.759499999999996
2ffb714522,3,25.759499999999996
2ffb714522,4,25.759499999999996
2ffb714522,5,25.759499999999996
2ffb714522,6,25.759499999999996
2ffb714522,7,25.759499999999996
2ffb714522,8,25.759499999999996
2ffb714522,9,25.759499999999996
2ffb714522,10,25.759499999999996
301790d313,1,34.553
301790d313,2,34.553
301790d313,3,34.553
301790d313,4,34.553
301790d313,5,34.553
301790d313,6,34.553
301790d313,7,34.553
301790d313,8,34.553
301790d313,9,34.553
301790d313,10,34.553
30332d66f3,1,18.4434
30332d66f3,2,18.4434
30332d66f3,3,18.4434
30332d66f3,4,18.4434
30332d66f3,5,18.4434
30332d66f3,6,18.4434
30332d66f3,7,18.4434
30332d66f3,8,18.4434
30332d66f3,9,18.4434
30332d66f3,10,18.4434
3045ad0392,1,31.058799999999998
3045ad0392,2,31.058799999999998
3045ad0392,3,31.058799999999998
3045ad0392,4,31.058799999999998
3045ad0392,5,31.058799999999998
3045ad0392,6,31.058799999999998
3045ad0392,7,31.058799999999998
3045ad0392,8,31.058799999999998
3045ad0392,9,31.058799999999998
3045ad0392,10,31.058799999999998
3052c83f1a,1,20.8358
3052c83f1a,2,20.8358
3052c83f1a,3,20.8358
3052c83f1a,4,20.8358
3052c83f1a,5,20.8358
3052c83f1a,6,20.8358
3052c83f1a,7,20.8358
3052c83f1a,8,20.8358
3052c83f1a,9,20.8358
3052c83f1a,10,20.8358
30577c46e2,1,34.2495
30577c46e2,2,34.2495
30577c46e2,3,34.2495
30577c46e2,4,34.2495
30577c46e2,5,34.2495
30577c46e2,6,34.2495
30577c46e2,7,34.2495
30577c46e2,8,34.2495
30577c46e2,9,34.2495
30577c46e2,10,34.2495
307faca131,1,39.3214
307faca131,2,39.3214
307faca131,3,39.3214
307faca131,4,39.3214
307faca131,5,39.3214
307faca131,6,39.3214
307faca131,7,39.3214
307faca131,8,39.3214
307faca131,9,39.3214
307faca131,10,39.3214
3093cd4a88,1,58.459900000000005
3093cd4a88,2,58.459900000000005
3093cd4a88,3,58.459900000000005
3093cd4a88,4,58.459900000000005
3093cd4a88,5,58.459900000000005
3093cd4a88,6,58.459900000000005
3093cd4a88,7,58.459900000000005
3093cd4a88,8,58.459900000000005
3093cd4a88,9,58.459900000000005
3093cd4a88,10,58.459900000000005
30c6570a99,1,16.9249
30c6570a99,2,16.9249
30c6570a99,3,16.9249
30c6570a99,4,16.9249
30c6570a99,5,16.9249
30c6570a99,6,16.9249
30c6570a99,7,16.9249
30c6570a99,8,16.9249
30c6570a99,9,16.9249
30c6570a99,10,16.9249
30ca4f2a75,1,23.7418
30ca4f2a75,2,23.7418
30ca4f2a75,3,23.7418
30ca4f2a75,4,23.7418
30ca4f2a75,5,23.7418
30ca4f2a75,6,23.7418
30ca4f2a75,7,23.7418
30ca4f2a75,8,23.7418
30ca4f2a75,9,23.7418
30ca4f2a75,10,23.7418
30e2c3d83d,1,130.6822
30e2c3d83d,2,130.6822
30e2c3d83d,3,130.6822
30e2c3d83d,4,130.6822
30e2c3d83d,5,130.6822
30e2c3d83d,6,130.6822
30e2c3d83d,7,130.6822
30e2c3d83d,8,130.6822
30e2c3d83d,9,130.6822
30e2c3d83d,10,130.6822
30e2fdaa77,1,18.3639
30e2fdaa77,2,18.3639
30e2fdaa77,3,18.3639
30e2fdaa77,4,18.3639
30e2fdaa77,5,18.3639
30e2fdaa77,6,18.3639
30e2fdaa77,7,18.3639
30e2fdaa77,8,18.3639
30e2fdaa77,9,18.3639
30e2fdaa77,10,18.3639
3105e40f90,1,48.5127
3105e40f90,2,48.5127
3105e40f90,3,48.5127
3105e40f90,4,48.5127
3105e40f90,5,48.5127
3105e40f90,6,48.5127
3105e40f90,7,48.5127
3105e40f90,8,48.5127
3105e40f90,9,48.5127
3105e40f90,10,48.5127
310acd4ad5,1,27.688499999999998
310acd4ad5,2,27.688499999999998
310acd4ad5,3,27.688499999999998
310acd4ad5,4,27.688499999999998
310acd4ad5,5,27.688499999999998
310acd4ad5,6,27.688499999999998
310acd4ad5,7,27.688499999999998
310acd4ad5,8,27.688499999999998
310acd4ad5,9,27.688499999999998
310acd4ad5,10,27.688499999999998
310ced3720,1,21.8731
310ced3720,2,21.8731
310ced3720,3,21.8731
310ced3720,4,21.8731
310ced3720,5,21.8731
310ced3720,6,21.8731
310ced3720,7,21.8731
310ced3720,8,21.8731
310ced3720,9,21.8731
310ced3720,10,21.8731
311a0ae57b,1,10.336
311a0ae57b,2,10.336
311a0ae57b,3,10.336
311a0ae57b,4,10.336
311a0ae57b,5,10.336
311a0ae57b,6,10.336
311a0ae57b,7,10.336
311a0ae57b,8,10.336
311a0ae57b,9,10.336
311a0ae57b,10,10.336
311a6d5b07,1,98.6832
311a6d5b07,2,98.6832
311a6d5b07,3,98.6832
311a6d5b07,4,98.6832
311a6d5b07,5,98.6832
311a6d5b07,6,98.6832
311a6d5b07,7,98.6832
311a6d5b07,8,98.6832
311a6d5b07,9,98.6832
311a6d5b07,10,98.6832
311ba2ed6a,1,33.1011
311ba2ed6a,2,33.1011
311ba2ed6a,3,33.1011
311ba2ed6a,4,33.1011
311ba2ed6a,5,33.1011
311ba2ed6a,6,33.1011
311ba2ed6a,7,33.1011
311ba2ed6a,8,33.1011
311ba2ed6a,9,33.1011
311ba2ed6a,10,33.1011
311d090632,1,31.0858
311d090632,2,31.0858
311d090632,3,31.0858
311d090632,4,31.0858
311d090632,5,31.0858
311d090632,6,31.0858
311d090632,7,31.0858
311d090632,8,31.0858
311d090632,9,31.0858
311d090632,10,31.0858
312055965b,1,296.5478
312055965b,2,296.5478
312055965b,3,296.5478
312055965b,4,296.5478
312055965b,5,296.5478
312055965b,6,296.5478
312055965b,7,296.5478
312055965b,8,296.5478
312055965b,9,296.5478
312055965b,10,296.5478
312999abd1,1,21.4889
312999abd1,2,21.4889
312999abd1,3,21.4889
312999abd1,4,21.4889
312999abd1,5,21.4889
312999abd1,6,21.4889
312999abd1,7,21.4889
312999abd1,8,21.4889
312999abd1,9,21.4889
312999abd1,10,21.4889
312a72d73c,1,10.836
312a72d73c,2,10.836
312a72d73c,3,10.836
312a72d73c,4,10.836
312a72d73c,5,10.836
312a72d73c,6,10.836
312a72d73c,7,10.836
312a72d73c,8,10.836
312a72d73c,9,10.836
312a72d73c,10,10.836
312e13097f,1,34.6029
312e13097f,2,34.6029
312e13097f,3,34.6029
312e13097f,4,34.6029
312e13097f,5,34.6029
312e13097f,6,34.6029
312e13097f,7,34.6029
312e13097f,8,34.6029
312e13097f,9,34.6029
312e13097f,10,34.6029
313cd30d56,1,10.4563
313cd30d56,2,10.4563
313cd30d56,3,10.4563
313cd30d56,4,10.4563
313cd30d56,5,10.4563
313cd30d56,6,10.4563
313cd30d56,7,10.4563
313cd30d56,8,10.4563
313cd30d56,9,10.4563
313cd30d56,10,10.4563
3141d9c749,1,14.7256
3141d9c749,2,14.7256
3141d9c749,3,14.7256
3141d9c749,4,14.7256
3141d9c749,5,14.7256
3141d9c749,6,14.7256
3141d9c749,7,14.7256
3141d9c749,8,14.7256
3141d9c749,9,14.7256
3141d9c749,10,14.7256
31463ca37e,1,44.4685
31463ca37e,2,44.4685
31463ca37e,3,44.4685
31463ca37e,4,44.4685
31463ca37e,5,44.4685
31463ca37e,6,44.4685
31463ca37e,7,44.4685
31463ca37e,8,44.4685
31463ca37e,9,44.4685
31463ca37e,10,44.4685
314c8125db,1,41.337599999999995
314c8125db,2,41.337599999999995
314c8125db,3,41.337599999999995
314c8125db,4,41.337599999999995
314c8125db,5,41.337599999999995
314c8125db,6,41.337599999999995
314c8125db,7,41.337599999999995
314c8125db,8,41.337599999999995
314c8125db,9,41.337599999999995
314c8125db,10,41.337599999999995
314e9ad1bb,1,21.7902
314e9ad1bb,2,21.7902
314e9ad1bb,3,21.7902
314e9ad1bb,4,21.7902
314e9ad1bb,5,21.7902
314e9ad1bb,6,21.7902
314e9ad1bb,7,21.7902
314e9ad1bb,8,21.7902
314e9ad1bb,9,21.7902
314e9ad1bb,10,21.7902
3157fb5efb,1,22.3106
3157fb5efb,2,22.3106
3157fb5efb,3,22.3106
3157fb5efb,4,22.3106
3157fb5efb,5,22.3106
3157fb5efb,6,22.3106
3157fb5efb,7,22.3106
3157fb5efb,8,22.3106
3157fb5efb,9,22.3106
3157fb5efb,10,22.3106
315ef9b31f,1,9.8664
315ef9b31f,2,9.8664
315ef9b31f,3,9.8664
315ef9b31f,4,9.8664
315ef9b31f,5,9.8664
315ef9b31f,6,9.8664
315ef9b31f,7,9.8664
315ef9b31f,8,9.8664
315ef9b31f,9,9.8664
315ef9b31f,10,9.8664
3171371a75,1,26.9574
3171371a75,2,26.9574
3171371a75,3,26.9574
3171371a75,4,26.9574
3171371a75,5,26.9574
3171371a75,6,26.9574
3171371a75,7,26.9574
3171371a75,8,26.9574
3171371a75,9,26.9574
3171371a75,10,26.9574
318aee3fed,1,21.0623
318aee3fed,2,21.0623
318aee3fed,3,21.0623
318aee3fed,4,21.0623
318aee3fed,5,21.0623
318aee3fed,6,21.0623
318aee3fed,7,21.0623
318aee3fed,8,21.0623
318aee3fed,9,21.0623
318aee3fed,10,21.0623
318c731917,1,33.1009
318c731917,2,33.1009
318c731917,3,33.1009
318c731917,4,33.1009
318c731917,5,33.1009
318c731917,6,33.1009
318c731917,7,33.1009
318c731917,8,33.1009
318c731917,9,33.1009
318c731917,10,33.1009
3191ffaa05,1,40.6529
3191ffaa05,2,40.6529
3191ffaa05,3,40.6529
3191ffaa05,4,40.6529
3191ffaa05,5,40.6529
3191ffaa05,6,40.6529
3191ffaa05,7,40.6529
3191ffaa05,8,40.6529
3191ffaa05,9,40.6529
3191ffaa05,10,40.6529
319f6d0f44,1,115.3892
319f6d0f44,2,115.3892
319f6d0f44,3,115.3892
319f6d0f44,4,115.3892
319f6d0f44,5,115.3892
319f6d0f44,6,115.3892
319f6d0f44,7,115.3892
319f6d0f44,8,115.3892
319f6d0f44,9,115.3892
319f6d0f44,10,115.3892
31a6549f9c,1,30.0288
31a6549f9c,2,30.0288
31a6549f9c,3,30.0288
31a6549f9c,4,30.0288
31a6549f9c,5,30.0288
31a6549f9c,6,30.0288
31a6549f9c,7,30.0288
31a6549f9c,8,30.0288
31a6549f9c,9,30.0288
31a6549f9c,10,30.0288
31c90b860e,1,41.727999999999994
31c90b860e,2,41.727999999999994
31c90b860e,3,41.727999999999994
31c90b860e,4,41.727999999999994
31c90b860e,5,41.727999999999994
31c90b860e,6,41.727999999999994
31c90b860e,7,41.727999999999994
31c90b860e,8,41.727999999999994
31c90b860e,9,41.727999999999994
31c90b860e,10,41.727999999999994
31d7720419,1,9.3193
31d7720419,2,9.3193
31d7720419,3,9.3193
31d7720419,4,9.3193
31d7720419,5,9.3193
31d7720419,6,9.3193
31d7720419,7,9.3193
31d7720419,8,9.3193
31d7720419,9,9.3193
31d7720419,10,9.3193
31d8edb995,1,9.347100000000001
31d8edb995,2,9.347100000000001
31d8edb995,3,9.347100000000001
31d8edb995,4,9.347100000000001
31d8edb995,5,9.347100000000001
31d8edb995,6,9.347100000000001
31d8edb995,7,9.347100000000001
31d8edb995,8,9.347100000000001
31d8edb995,9,9.347100000000001
31d8edb995,10,9.347100000000001
31dd3d260b,1,36.3474
31dd3d260b,2,36.3474
31dd3d260b,3,36.3474
31dd3d260b,4,36.3474
31dd3d260b,5,36.3474
31dd3d260b,6,36.3474
31dd3d260b,7,36.3474
31dd3d260b,8,36.3474
31dd3d260b,9,36.3474
31dd3d260b,10,36.3474
320c5542a2,1,129.3048
320c5542a2,2,129.3048
320c5542a2,3,129.3048
320c5542a2,4,129.3048
320c5542a2,5,129.3048
320c5542a2,6,129.3048
320c5542a2,7,129.3048
320c5542a2,8,129.3048
320c5542a2,9,129.3048
320c5542a2,10,129.3048
320c68a765,1,12.4063
320c68a765,2,12.4063
320c68a765,3,12.4063
320c68a765,4,12.4063
320c68a765,5,12.4063
320c68a765,6,12.4063
320c68a765,7,12.4063
320c68a765,8,12.4063
320c68a765,9,12.4063
320c68a765,10,12.4063
3223a2668f,1,21.599
3223a2668f,2,21.599
3223a2668f,3,21.599
3223a2668f,4,21.599
3223a2668f,5,21.599
3223a2668f,6,21.599
3223a2668f,7,21.599
3223a2668f,8,21.599
3223a2668f,9,21.599
3223a2668f,10,21.599
322ac9c5f3,1,4.2884
322ac9c5f3,2,4.2884
322ac9c5f3,3,4.2884
322ac9c5f3,4,4.2884
322ac9c5f3,5,4.2884
322ac9c5f3,6,4.2884
322ac9c5f3,7,4.2884
322ac9c5f3,8,4.2884
322ac9c5f3,9,4.2884
322ac9c5f3,10,4.2884
32396038fc,1,0.1066
32396038fc,2,0.1066
32396038fc,3,0.1066
32396038fc,4,0.1066
32396038fc,5,0.1066
32396038fc,6,0.1066
32396038fc,7,0.1066
32396038fc,8,0.1066
32396038fc,9,0.1066
32396038fc,10,0.1066
323b4f3c0d,1,7.797499999999999
323b4f3c0d,2,7.797499999999999
323b4f3c0d,3,7.797499999999999
323b4f3c0d,4,7.797499999999999
323b4f3c0d,5,7.797499999999999
323b4f3c0d,6,7.797499999999999
323b4f3c0d,7,7.797499999999999
323b4f3c0d,8,7.797499999999999
323b4f3c0d,9,7.797499999999999
323b4f3c0d,10,7.797499999999999
323e4847e6,1,15.7831
323e4847e6,2,15.7831
323e4847e6,3,15.7831
323e4847e6,4,15.7831
323e4847e6,5,15.7831
323e4847e6,6,15.7831
323e4847e6,7,15.7831
323e4847e6,8,15.7831
323e4847e6,9,15.7831
323e4847e6,10,15.7831
323faa6557,1,72.7865
323faa6557,2,72.7865
323faa6557,3,72.7865
323faa6557,4,72.7865
323faa6557,5,72.7865
323faa6557,6,72.7865
323faa6557,7,72.7865
323faa6557,8,72.7865
323faa6557,9,72.7865
323faa6557,10,72.7865
325969e80b,1,22.7382
325969e80b,2,22.7382
325969e80b,3,22.7382
325969e80b,4,22.7382
325969e80b,5,22.7382
325969e80b,6,22.7382
325969e80b,7,22.7382
325969e80b,8,22.7382
325969e80b,9,22.7382
325969e80b,10,22.7382
3267ef2a83,1,73.28020000000001
3267ef2a83,2,73.28020000000001
3267ef2a83,3,73.28020000000001
3267ef2a83,4,73.28020000000001
3267ef2a83,5,73.28020000000001
3267ef2a83,6,73.28020000000001
3267ef2a83,7,73.28020000000001
3267ef2a83,8,73.28020000000001
3267ef2a83,9,73.28020000000001
3267ef2a83,10,73.28020000000001
32718321fc,1,39.3679
32718321fc,2,39.3679
32718321fc,3,39.3679
32718321fc,4,39.3679
32718321fc,5,39.3679
32718321fc,6,39.3679
32718321fc,7,39.3679
32718321fc,8,39.3679
32718321fc,9,39.3679
32718321fc,10,39.3679
32768dc1b0,1,12.9327
32768dc1b0,2,12.9327
32768dc1b0,3,12.9327
32768dc1b0,4,12.9327
32768dc1b0,5,12.9327
32768dc1b0,6,12.9327
32768dc1b0,7,12.9327
32768dc1b0,8,12.9327
32768dc1b0,9,12.9327
32768dc1b0,10,12.9327
327d463779,1,11.4593
327d463779,2,11.4593
327d463779,3,11.4593
327d463779,4,11.4593
327d463779,5,11.4593
327d463779,6,11.4593
327d463779,7,11.4593
327d463779,8,11.4593
327d463779,9,11.4593
327d463779,10,11.4593
327e892542,1,26.009000000000004
327e892542,2,26.009000000000004
327e892542,3,26.009000000000004
327e892542,4,26.009000000000004
327e892542,5,26.009000000000004
327e892542,6,26.009000000000004
327e892542,7,26.009000000000004
327e892542,8,26.009000000000004
327e892542,9,26.009000000000004
327e892542,10,26.009000000000004
3283dafb66,1,8.9045
3283dafb66,2,8.9045
3283dafb66,3,8.9045
3283dafb66,4,8.9045
3283dafb66,5,8.9045
3283dafb66,6,8.9045
3283dafb66,7,8.9045
3283dafb66,8,8.9045
3283dafb66,9,8.9045
3283dafb66,10,8.9045
328c58f0f1,1,20.0392
328c58f0f1,2,20.0392
328c58f0f1,3,20.0392
328c58f0f1,4,20.0392
328c58f0f1,5,20.0392
328c58f0f1,6,20.0392
328c58f0f1,7,20.0392
328c58f0f1,8,20.0392
328c58f0f1,9,20.0392
328c58f0f1,10,20.0392
328de8c25c,1,16.9449
328de8c25c,2,16.9449
328de8c25c,3,16.9449
328de8c25c,4,16.9449
328de8c25c,5,16.9449
328de8c25c,6,16.9449
328de8c25c,7,16.9449
328de8c25c,8,16.9449
328de8c25c,9,16.9449
328de8c25c,10,16.9449
32948fbafc,1,321.8011
32948fbafc,2,321.8011
32948fbafc,3,321.8011
32948fbafc,4,321.8011
32948fbafc,5,321.8011
32948fbafc,6,321.8011
32948fbafc,7,321.8011
32948fbafc,8,321.8011
32948fbafc,9,321.8011
32948fbafc,10,321.8011
32b39bf12b,1,13.744399999999999
32b39bf12b,2,13.744399999999999
32b39bf12b,3,13.744399999999999
32b39bf12b,4,13.744399999999999
32b39bf12b,5,13.744399999999999
32b39bf12b,6,13.744399999999999
32b39bf12b,7,13.744399999999999
32b39bf12b,8,13.744399999999999
32b39bf12b,9,13.744399999999999
32b39bf12b,10,13.744399999999999
32cf64b0b2,1,10.8831
32cf64b0b2,2,10.8831
32cf64b0b2,3,10.8831
32cf64b0b2,4,10.8831
32cf64b0b2,5,10.8831
32cf64b0b2,6,10.8831
32cf64b0b2,7,10.8831
32cf64b0b2,8,10.8831
32cf64b0b2,9,10.8831
32cf64b0b2,10,10.8831
32e0398ac7,1,13.375200000000001
32e0398ac7,2,13.375200000000001
32e0398ac7,3,13.375200000000001
32e0398ac7,4,13.375200000000001
32e0398ac7,5,13.375200000000001
32e0398ac7,6,13.375200000000001
32e0398ac7,7,13.375200000000001
32e0398ac7,8,13.375200000000001
32e0398ac7,9,13.375200000000001
32e0398ac7,10,13.375200000000001
32ea22f4c8,1,28.353199999999998
32ea22f4c8,2,28.353199999999998
32ea22f4c8,3,28.353199999999998
32ea22f4c8,4,28.353199999999998
32ea22f4c8,5,28.353199999999998
32ea22f4c8,6,28.353199999999998
32ea22f4c8,7,28.353199999999998
32ea22f4c8,8,28.353199999999998
32ea22f4c8,9,28.353199999999998
32ea22f4c8,10,28.353199999999998
32ea6aa809,1,32.3075
32ea6aa809,2,32.3075
32ea6aa809,3,32.3075
32ea6aa809,4,32.3075
32ea6aa809,5,32.3075
32ea6aa809,6,32.3075
32ea6aa809,7,32.3075
32ea6aa809,8,32.3075
32ea6aa809,9,32.3075
32ea6aa809,10,32.3075
32eb1a8daf,1,22.0146
32eb1a8daf,2,22.0146
32eb1a8daf,3,22.0146
32eb1a8daf,4,22.0146
32eb1a8daf,5,22.0146
32eb1a8daf,6,22.0146
32eb1a8daf,7,22.0146
32eb1a8daf,8,22.0146
32eb1a8daf,9,22.0146
32eb1a8daf,10,22.0146
32ec692a60,1,12.3127
32ec692a60,2,12.3127
32ec692a60,3,12.3127
32ec692a60,4,12.3127
32ec692a60,5,12.3127
32ec692a60,6,12.3127
32ec692a60,7,12.3127
32ec692a60,8,12.3127
32ec692a60,9,12.3127
32ec692a60,10,12.3127
32ff847955,1,36.4625
32ff847955,2,36.4625
32ff847955,3,36.4625
32ff847955,4,36.4625
32ff847955,5,36.4625
32ff847955,6,36.4625
32ff847955,7,36.4625
32ff847955,8,36.4625
32ff847955,9,36.4625
32ff847955,10,36.4625
330e14d4ae,1,14.075800000000001
330e14d4ae,2,14.075800000000001
330e14d4ae,3,14.075800000000001
330e14d4ae,4,14.075800000000001
330e14d4ae,5,14.075800000000001
330e14d4ae,6,14.075800000000001
330e14d4ae,7,14.075800000000001
330e14d4ae,8,14.075800000000001
330e14d4ae,9,14.075800000000001
330e14d4ae,10,14.075800000000001
3320051c00,1,28.9935
3320051c00,2,28.9935
3320051c00,3,28.9935
3320051c00,4,28.9935
3320051c00,5,28.9935
3320051c00,6,28.9935
3320051c00,7,28.9935
3320051c00,8,28.9935
3320051c00,9,28.9935
3320051c00,10,28.9935
3324dab86f,1,42.1945
3324dab86f,2,42.1945
3324dab86f,3,42.1945
3324dab86f,4,42.1945
3324dab86f,5,42.1945
3324dab86f,6,42.1945
3324dab86f,7,42.1945
3324dab86f,8,42.1945
3324dab86f,9,42.1945
3324dab86f,10,42.1945
3343427bd8,1,26.512099999999997
3343427bd8,2,26.512099999999997
3343427bd8,3,26.512099999999997
3343427bd8,4,26.512099999999997
3343427bd8,5,26.512099999999997
3343427bd8,6,26.512099999999997
3343427bd8,7,26.512099999999997
3343427bd8,8,26.512099999999997
3343427bd8,9,26.512099999999997
3343427bd8,10,26.512099999999997
335a0d3403,1,8.8754
335a0d3403,2,8.8754
335a0d3403,3,8.8754
335a0d3403,4,8.8754
335a0d3403,5,8.8754
335a0d3403,6,8.8754
335a0d3403,7,8.8754
335a0d3403,8,8.8754
335a0d3403,9,8.8754
335a0d3403,10,8.8754
335f13ccec,1,11.5591
335f13ccec,2,11.5591
335f13ccec,3,11.5591
335f13ccec,4,11.5591
335f13ccec,5,11.5591
335f13ccec,6,11.5591
335f13ccec,7,11.5591
335f13ccec,8,11.5591
335f13ccec,9,11.5591
335f13ccec,10,11.5591
336938924d,1,64.5094
336938924d,2,64.5094
336938924d,3,64.5094
336938924d,4,64.5094
336938924d,5,64.5094
336938924d,6,64.5094
336938924d,7,64.5094
336938924d,8,64.5094
336938924d,9,64.5094
336938924d,10,64.5094
33743b03c2,1,41.3557
33743b03c2,2,41.3557
33743b03c2,3,41.3557
33743b03c2,4,41.3557
33743b03c2,5,41.3557
33743b03c2,6,41.3557
33743b03c2,7,41.3557
33743b03c2,8,41.3557
33743b03c2,9,41.3557
33743b03c2,10,41.3557
337aed6750,1,27.8805
337aed6750,2,27.8805
337aed6750,3,27.8805
337aed6750,4,27.8805
337aed6750,5,27.8805
337aed6750,6,27.8805
337aed6750,7,27.8805
337aed6750,8,27.8805
337aed6750,9,27.8805
337aed6750,10,27.8805
337b02741a,1,18.563200000000002
337b02741a,2,18.563200000000002
337b02741a,3,18.563200000000002
337b02741a,4,18.563200000000002
337b02741a,5,18.563200000000002
337b02741a,6,18.563200000000002
337b02741a,7,18.563200000000002
337b02741a,8,18.563200000000002
337b02741a,9,18.563200000000002
337b02741a,10,18.563200000000002
33adbae8f8,1,24.721899999999998
33adbae8f8,2,24.721899999999998
33adbae8f8,3,24.721899999999998
33adbae8f8,4,24.721899999999998
33adbae8f8,5,24.721899999999998
33adbae8f8,6,24.721899999999998
33adbae8f8,7,24.721899999999998
33adbae8f8,8,24.721899999999998
33adbae8f8,9,24.721899999999998
33adbae8f8,10,24.721899999999998
33afd662ce,1,33.817099999999996
33afd662ce,2,33.817099999999996
33afd662ce,3,33.817099999999996
33afd662ce,4,33.817099999999996
33afd662ce,5,33.817099999999996
33afd662ce,6,33.817099999999996
33afd662ce,7,33.817099999999996
33afd662ce,8,33.817099999999996
33afd662ce,9,33.817099999999996
33afd662ce,10,33.817099999999996
33b66ae561,1,23.2448
33b66ae561,2,23.2448
33b66ae561,3,23.2448
33b66ae561,4,23.2448
33b66ae561,5,23.2448
33b66ae561,6,23.2448
33b66ae561,7,23.2448
33b66ae561,8,23.2448
33b66ae561,9,23.2448
33b66ae561,10,23.2448
33bf4329c8,1,32.314
33bf4329c8,2,32.314
33bf4329c8,3,32.314
33bf4329c8,4,32.314
33bf4329c8,5,32.314
33bf4329c8,6,32.314
33bf4329c8,7,32.314
33bf4329c8,8,32.314
33bf4329c8,9,32.314
33bf4329c8,10,32.314
33c22ac266,1,23.1506
33c22ac266,2,23.1506
33c22ac266,3,23.1506
33c22ac266,4,23.1506
33c22ac266,5,23.1506
33c22ac266,6,23.1506
33c22ac266,7,23.1506
33c22ac266,8,23.1506
33c22ac266,9,23.1506
33c22ac266,10,23.1506
33c64aa730,1,304.312
33c64aa730,2,304.312
33c64aa730,3,304.312
33c64aa730,4,304.312
33c64aa730,5,304.312
33c64aa730,6,304.312
33c64aa730,7,304.312
33c64aa730,8,304.312
33c64aa730,9,304.312
33c64aa730,10,304.312
33cc6da30d,1,11.3265
33cc6da30d,2,11.3265
33cc6da30d,3,11.3265
33cc6da30d,4,11.3265
33cc6da30d,5,11.3265
33cc6da30d,6,11.3265
33cc6da30d,7,11.3265
33cc6da30d,8,11.3265
33cc6da30d,9,11.3265
33cc6da30d,10,11.3265
33ccfb150a,1,30.8666
33ccfb150a,2,30.8666
33ccfb150a,3,30.8666
33ccfb150a,4,30.8666
33ccfb150a,5,30.8666
33ccfb150a,6,30.8666
33ccfb150a,7,30.8666
33ccfb150a,8,30.8666
33ccfb150a,9,30.8666
33ccfb150a,10,30.8666
33dc0ba860,1,11.1537
33dc0ba860,2,11.1537
33dc0ba860,3,11.1537
33dc0ba860,4,11.1537
33dc0ba860,5,11.1537
33dc0ba860,6,11.1537
33dc0ba860,7,11.1537
33dc0ba860,8,11.1537
33dc0ba860,9,11.1537
33dc0ba860,10,11.1537
33e14c2724,1,32.6919
33e14c2724,2,32.6919
33e14c2724,3,32.6919
33e14c2724,4,32.6919
33e14c2724,5,32.6919
33e14c2724,6,32.6919
33e14c2724,7,32.6919
33e14c2724,8,32.6919
33e14c2724,9,32.6919
33e14c2724,10,32.6919
33e335ace8,1,17.2025
33e335ace8,2,17.2025
33e335ace8,3,17.2025
33e335ace8,4,17.2025
33e335ace8,5,17.2025
33e335ace8,6,17.2025
33e335ace8,7,17.2025
33e335ace8,8,17.2025
33e335ace8,9,17.2025
33e335ace8,10,17.2025
33f849de36,1,20.0731
33f849de36,2,20.0731
33f849de36,3,20.0731
33f849de36,4,20.0731
33f849de36,5,20.0731
33f849de36,6,20.0731
33f849de36,7,20.0731
33f849de36,8,20.0731
33f849de36,9,20.0731
33f849de36,10,20.0731
3404e56743,1,27.4632
3404e56743,2,27.4632
3404e56743,3,27.4632
3404e56743,4,27.4632
3404e56743,5,27.4632
3404e56743,6,27.4632
3404e56743,7,27.4632
3404e56743,8,27.4632
3404e56743,9,27.4632
3404e56743,10,27.4632
34079c88ce,1,42.1344
34079c88ce,2,42.1344
34079c88ce,3,42.1344
34079c88ce,4,42.1344
34079c88ce,5,42.1344
34079c88ce,6,42.1344
34079c88ce,7,42.1344
34079c88ce,8,42.1344
